contract_id,symbol,expiration,strike,type,last_price,mark,bid,ask,bid_size,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
SPY250915C00578000,SPY,2025-09-15,578.0,call,0.0,82.39,80.99,83.79,50,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.06856,0.0,0.01583
SPY250915P00578000,SPY,2025-09-15,578.0,put,0.0,0.01,0.0,0.01,0,182,0,90,2025-09-15,0.85876,-0.00132,0.00015,-0.06432,0.0015,-2e-05
SPY250915C00579000,SPY,2025-09-15,579.0,call,0.0,81.38,79.99,82.78,60,1,0,0,2025-09-15,0.01976,1.0,0.0,-0.06868,0.0,0.01586
SPY250915P00579000,SPY,2025-09-15,579.0,put,0.01,0.01,0.0,0.01,0,182,4,10,2025-09-15,0.83925,-0.0012,0.00014,-0.05749,0.00137,-2e-05
SPY250915C00580000,SPY,2025-09-15,580.0,call,77.11,80.39,78.99,81.8,60,24,0,40,2025-09-15,0.01976,1.0,0.0,-0.0688,0.0,0.01589
SPY250915P00580000,SPY,2025-09-15,580.0,put,0.01,0.01,0.0,0.01,0,182,4,656,2025-09-15,0.83925,-0.00136,0.00015,-0.06472,0.00154,-2e-05
SPY250915C00581000,SPY,2025-09-15,581.0,call,78.97,79.38,77.99,80.78,50,1,1,0,2025-09-15,0.01976,1.0,0.0,-0.06892,0.0,0.01592
SPY250915P00581000,SPY,2025-09-15,581.0,put,0.01,0.01,0.0,0.01,0,182,8,672,2025-09-15,0.81974,-0.00123,0.00014,-0.05772,0.00141,-2e-05
SPY250915C00582000,SPY,2025-09-15,582.0,call,77.99,78.38,76.99,79.78,50,1,1,0,2025-09-15,0.01976,1.0,0.0,-0.06903,0.0,0.01594
SPY250915P00582000,SPY,2025-09-15,582.0,put,0.01,0.01,0.0,0.01,0,182,4,46,2025-09-15,0.81974,-0.00141,0.00016,-0.06511,0.00159,-3e-05
SPY250915C00583000,SPY,2025-09-15,583.0,call,0.0,77.38,75.99,78.78,50,1,0,0,2025-09-15,0.01976,1.0,0.0,-0.06915,0.0,0.01597
SPY250915P00583000,SPY,2025-09-15,583.0,put,0.0,0.01,0.0,0.01,0,182,0,93,2025-09-15,0.80022,-0.00127,0.00015,-0.05794,0.00145,-2e-05
SPY250915C00584000,SPY,2025-09-15,584.0,call,0.0,76.39,74.99,77.8,60,24,0,0,2025-09-15,0.01976,1.0,0.0,-0.06927,0.0,0.016
SPY250915P00584000,SPY,2025-09-15,584.0,put,0.0,0.01,0.0,0.01,0,182,0,1107,2025-09-15,0.78071,-0.00114,0.00014,-0.05123,0.00131,-2e-05
SPY250915C00585000,SPY,2025-09-15,585.0,call,75.55,75.38,73.99,76.78,50,1,4,4,2025-09-15,0.01976,1.0,0.0,-0.06939,0.0,0.01603
SPY250915P00585000,SPY,2025-09-15,585.0,put,0.0,0.01,0.0,0.01,0,182,0,1672,2025-09-15,0.78071,-0.00131,0.00016,-0.05815,0.00149,-2e-05
SPY250915C00586000,SPY,2025-09-15,586.0,call,0.0,74.39,72.99,75.79,50,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.06951,0.0,0.01605
SPY250915P00586000,SPY,2025-09-15,586.0,put,0.0,0.01,0.0,0.01,0,182,0,320,2025-09-15,0.7612,-0.00117,0.00015,-0.05128,0.00135,-2e-05
SPY250915C00587000,SPY,2025-09-15,587.0,call,0.0,73.39,71.99,74.79,50,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.06963,0.0,0.01608
SPY250915P00587000,SPY,2025-09-15,587.0,put,0.01,0.01,0.0,0.01,0,182,4,46,2025-09-15,0.7612,-0.00135,0.00017,-0.05835,0.00154,-2e-05
SPY250915C00588000,SPY,2025-09-15,588.0,call,72.72,72.39,70.99,73.79,50,10,22,0,2025-09-15,0.01976,1.0,0.0,-0.06975,0.0,0.01611
SPY250915P00588000,SPY,2025-09-15,588.0,put,0.0,0.01,0.0,0.01,0,182,0,0,2025-09-15,0.74169,-0.00121,0.00016,-0.05131,0.00139,-2e-05
SPY250915C00589000,SPY,2025-09-15,589.0,call,0.0,71.39,69.99,72.8,60,24,0,0,2025-09-15,0.01976,1.0,0.0,-0.06986,0.0,0.01614
SPY250915P00589000,SPY,2025-09-15,589.0,put,0.0,0.01,0.0,0.01,0,182,0,10,2025-09-15,0.74169,-0.0014,0.00018,-0.05853,0.00158,-3e-05
SPY250915C00590000,SPY,2025-09-15,590.0,call,70.61,70.39,68.99,71.79,50,10,1,21,2025-09-15,0.01976,1.0,0.0,-0.06998,0.0,0.01616
SPY250915P00590000,SPY,2025-09-15,590.0,put,0.0,0.01,0.0,0.01,0,182,0,1256,2025-09-15,0.72218,-0.00125,0.00016,-0.05132,0.00142,-2e-05
SPY250915C00591000,SPY,2025-09-15,591.0,call,69.57,69.39,67.99,70.79,50,10,20,0,2025-09-15,0.01976,1.0,0.0,-0.0701,0.0,0.01619
SPY250915P00591000,SPY,2025-09-15,591.0,put,0.0,0.01,0.0,0.01,0,182,0,5,2025-09-15,0.72218,-0.00144,0.00019,-0.05871,0.00163,-3e-05
SPY250915C00592000,SPY,2025-09-15,592.0,call,0.0,68.38,66.99,69.78,50,1,0,0,2025-09-15,0.01976,1.0,0.0,-0.07022,0.0,0.01622
SPY250915P00592000,SPY,2025-09-15,592.0,put,0.0,0.01,0.0,0.01,0,182,0,3,2025-09-15,0.70267,-0.00128,0.00017,-0.05132,0.00146,-2e-05
SPY250915C00593000,SPY,2025-09-15,593.0,call,0.0,67.39,65.99,68.79,50,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.07034,0.0,0.01624
SPY250915P00593000,SPY,2025-09-15,593.0,put,0.0,0.01,0.0,0.01,0,182,0,66,2025-09-15,0.70267,-0.00149,0.0002,-0.05887,0.00168,-3e-05
SPY250915C00594000,SPY,2025-09-15,594.0,call,0.0,66.38,64.99,67.78,50,1,0,0,2025-09-15,0.01976,1.0,0.0,-0.07046,0.0,0.01627
SPY250915P00594000,SPY,2025-09-15,594.0,put,0.0,0.01,0.0,0.01,0,182,0,190,2025-09-15,0.68315,-0.00132,0.00018,-0.05129,0.0015,-2e-05
SPY250915C00595000,SPY,2025-09-15,595.0,call,65.71,65.39,63.99,66.78,50,1,28,3,2025-09-15,0.01976,1.0,0.0,-0.07058,0.0,0.0163
SPY250915P00595000,SPY,2025-09-15,595.0,put,0.0,0.01,0.0,0.01,0,182,0,1384,2025-09-15,0.68315,-0.00154,0.00021,-0.05902,0.00173,-3e-05
SPY250915C00596000,SPY,2025-09-15,596.0,call,64.75,64.39,62.99,65.78,50,1,2,0,2025-09-15,0.01976,1.0,0.0,-0.0707,0.0,0.01633
SPY250915P00596000,SPY,2025-09-15,596.0,put,0.0,0.01,0.0,0.01,0,182,0,253,2025-09-15,0.66364,-0.00136,0.00019,-0.05125,0.00155,-2e-05
SPY250915C00597000,SPY,2025-09-15,597.0,call,0.0,63.39,61.99,64.78,50,1,0,0,2025-09-15,0.01976,1.0,0.0,-0.07081,0.0,0.01635
SPY250915P00597000,SPY,2025-09-15,597.0,put,0.0,0.01,0.0,0.01,0,182,0,90,2025-09-15,0.66364,-0.0016,0.00022,-0.05916,0.00179,-3e-05
SPY250915C00598000,SPY,2025-09-15,598.0,call,0.0,62.39,60.99,63.79,50,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.07093,0.0,0.01638
SPY250915P00598000,SPY,2025-09-15,598.0,put,0.0,0.01,0.0,0.01,0,182,0,130,2025-09-15,0.64413,-0.00141,0.00021,-0.0512,0.00159,-3e-05
SPY250915C00599000,SPY,2025-09-15,599.0,call,0.0,61.39,59.99,62.78,40,1,0,0,2025-09-15,0.01976,1.0,0.0,-0.07105,0.0,0.01641
SPY250915P00599000,SPY,2025-09-15,599.0,put,0.01,0.01,0.0,0.01,0,182,4,203,2025-09-15,0.64413,-0.00165,0.00024,-0.05929,0.00185,-3e-05
SPY250915C00600000,SPY,2025-09-15,600.0,call,60.51,60.39,58.99,61.78,60,1,64,206,2025-09-15,0.01976,1.0,0.0,-0.07117,0.0,0.01644
SPY250915P00600000,SPY,2025-09-15,600.0,put,0.01,0.01,0.0,0.01,0,1030,2,519,2025-09-15,0.62462,-0.00145,0.00022,-0.05112,0.00164,-3e-05
SPY250915C00601000,SPY,2025-09-15,601.0,call,52.18,59.39,57.99,60.8,60,26,0,1,2025-09-15,0.01976,1.0,0.0,-0.07129,0.0,0.01646
SPY250915P00601000,SPY,2025-09-15,601.0,put,0.0,0.01,0.0,0.01,0,182,0,9,2025-09-15,0.62462,-0.00171,0.00026,-0.05941,0.00191,-3e-05
SPY250915C00602000,SPY,2025-09-15,602.0,call,0.0,58.39,56.99,59.79,50,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.07141,0.0,0.01649
SPY250915P00602000,SPY,2025-09-15,602.0,put,0.01,0.01,0.0,0.01,0,182,70,88,2025-09-15,0.60511,-0.0015,0.00023,-0.05103,0.00169,-3e-05
SPY250915C00603000,SPY,2025-09-15,603.0,call,57.21,57.39,55.99,58.79,50,10,2,2,2025-09-15,0.01976,1.0,0.0,-0.07153,0.0,0.01652
SPY250915P00603000,SPY,2025-09-15,603.0,put,0.0,0.01,0.0,0.01,0,182,0,179,2025-09-15,0.60511,-0.00178,0.00027,-0.05953,0.00197,-3e-05
SPY250915C00604000,SPY,2025-09-15,604.0,call,0.0,56.39,54.99,57.79,40,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.07164,0.0,0.01655
SPY250915P00604000,SPY,2025-09-15,604.0,put,0.01,0.01,0.0,0.01,0,182,125,225,2025-09-15,0.5856,-0.00155,0.00025,-0.05092,0.00174,-3e-05
SPY250915C00605000,SPY,2025-09-15,605.0,call,54.93,55.39,53.99,56.79,50,10,13,7,2025-09-15,0.01976,1.0,0.0,-0.07176,0.0,0.01657
SPY250915P00605000,SPY,2025-09-15,605.0,put,0.0,0.01,0.0,0.01,0,780,0,206,2025-09-15,0.5856,-0.00185,0.00029,-0.05964,0.00204,-3e-05
SPY250915C00606000,SPY,2025-09-15,606.0,call,54.29,54.39,52.99,55.79,40,10,4,0,2025-09-15,0.01976,1.0,0.0,-0.07188,0.0,0.0166
SPY250915P00606000,SPY,2025-09-15,606.0,put,0.0,0.01,0.0,0.01,0,182,0,21,2025-09-15,0.56608,-0.00161,0.00027,-0.0508,0.0018,-3e-05
SPY250915C00607000,SPY,2025-09-15,607.0,call,53.51,53.39,51.99,54.79,50,10,15,1,2025-09-15,0.01976,1.0,0.0,-0.072,0.0,0.01663
SPY250915P00607000,SPY,2025-09-15,607.0,put,0.01,0.01,0.0,0.01,0,182,1,2349,2025-09-15,0.56608,-0.00192,0.00031,-0.05975,0.00212,-4e-05
SPY250915C00608000,SPY,2025-09-15,608.0,call,51.61,52.39,50.99,53.79,40,10,5,2,2025-09-15,0.01976,1.0,0.0,-0.07212,0.0,0.01666
SPY250915P00608000,SPY,2025-09-15,608.0,put,0.01,0.01,0.0,0.01,0,182,1,350,2025-09-15,0.54657,-0.00167,0.00028,-0.05066,0.00186,-3e-05
SPY250915C00609000,SPY,2025-09-15,609.0,call,50.97,51.39,49.99,52.79,40,10,10,6,2025-09-15,0.01976,1.0,0.0,-0.07224,0.0,0.01668
SPY250915P00609000,SPY,2025-09-15,609.0,put,0.0,0.01,0.0,0.01,0,182,0,191,2025-09-15,0.54657,-0.002,0.00034,-0.05986,0.0022,-4e-05
SPY250915C00610000,SPY,2025-09-15,610.0,call,50.54,50.39,48.99,51.78,60,1,5,45,2025-09-15,0.01976,1.0,0.0,-0.07236,0.0,0.01671
SPY250915P00610000,SPY,2025-09-15,610.0,put,0.01,0.01,0.0,0.01,0,220,20,1154,2025-09-15,0.52706,-0.00173,0.0003,-0.05051,0.00192,-3e-05
SPY250915C00611000,SPY,2025-09-15,611.0,call,49.0,49.39,47.99,50.79,50,10,6,1,2025-09-15,0.01976,1.0,0.0,-0.07247,0.0,0.01674
SPY250915P00611000,SPY,2025-09-15,611.0,put,0.0,0.01,0.0,0.01,0,182,0,1123,2025-09-15,0.52706,-0.00209,0.00036,-0.05998,0.00228,-4e-05
SPY250915C00612000,SPY,2025-09-15,612.0,call,0.0,48.39,46.99,49.8,60,26,0,0,2025-09-15,0.01976,1.0,0.0,-0.07259,0.0,0.01677
SPY250915P00612000,SPY,2025-09-15,612.0,put,0.0,0.01,0.0,0.01,0,270,0,1415,2025-09-15,0.50755,-0.0018,0.00033,-0.05035,0.00199,-3e-05
SPY250915C00613000,SPY,2025-09-15,613.0,call,47.06,47.39,45.99,48.8,40,26,11,11,2025-09-15,0.01976,1.0,0.0,-0.07271,0.0,0.01679
SPY250915P00613000,SPY,2025-09-15,613.0,put,0.0,0.01,0.0,0.01,0,182,0,2042,2025-09-15,0.50755,-0.00218,0.00039,-0.0601,0.00237,-4e-05
SPY250915C00614000,SPY,2025-09-15,614.0,call,46.51,46.39,44.99,47.79,40,10,2,2,2025-09-15,0.01976,1.0,0.0,-0.07283,0.0,0.01682
SPY250915P00614000,SPY,2025-09-15,614.0,put,0.01,0.01,0.0,0.01,0,182,86,669,2025-09-15,0.48804,-0.00187,0.00035,-0.05017,0.00206,-3e-05
SPY250915C00615000,SPY,2025-09-15,615.0,call,44.79,45.39,43.99,46.78,50,1,16,60,2025-09-15,0.01976,1.0,0.0,-0.07295,0.0,0.01685
SPY250915P00615000,SPY,2025-09-15,615.0,put,0.01,0.01,0.0,0.01,0,182,77,4270,2025-09-15,0.48804,-0.00229,0.00042,-0.06023,0.00248,-4e-05
SPY250915C00616000,SPY,2025-09-15,616.0,call,44.04,44.39,42.99,45.8,60,26,4,3,2025-09-15,0.01976,1.0,0.0,-0.07307,0.0,0.01687
SPY250915P00616000,SPY,2025-09-15,616.0,put,0.01,0.01,0.0,0.01,0,182,2201,402,2025-09-15,0.46853,-0.00195,0.00038,-0.04999,0.00214,-4e-05
SPY250915C00617000,SPY,2025-09-15,617.0,call,43.72,43.39,41.99,44.79,40,10,22,0,2025-09-15,0.01976,1.0,0.0,-0.07319,0.0,0.0169
SPY250915P00617000,SPY,2025-09-15,617.0,put,0.01,0.01,0.0,0.01,0,182,8886,2352,2025-09-15,0.46853,-0.0024,0.00046,-0.06037,0.00259,-4e-05
SPY250915C00618000,SPY,2025-09-15,618.0,call,0.0,42.39,40.99,43.79,40,10,0,0,2025-09-15,0.01976,1.0,0.0,-0.0733,0.0,0.01693
SPY250915P00618000,SPY,2025-09-15,618.0,put,0.01,0.01,0.0,0.01,0,182,5917,1631,2025-09-15,0.44901,-0.00203,0.00041,-0.04981,0.00223,-4e-05
SPY250915C00619000,SPY,2025-09-15,619.0,call,37.22,41.39,39.99,42.79,40,10,0,1,2025-09-15,0.01976,1.0,0.0,-0.07342,0.0,0.01696
SPY250915P00619000,SPY,2025-09-15,619.0,put,0.01,0.01,0.0,0.01,0,182,1120,69,2025-09-15,0.44901,-0.00252,0.0005,-0.06055,0.00271,-5e-05
SPY250915C00620000,SPY,2025-09-15,620.0,call,40.38,40.39,38.99,41.78,40,1,66,33,2025-09-15,0.01976,1.0,0.0,-0.07354,0.0,0.01698
SPY250915P00620000,SPY,2025-09-15,620.0,put,0.01,0.01,0.0,0.01,0,1280,168,5160,2025-09-15,0.4295,-0.00213,0.00045,-0.04962,0.00232,-4e-05
SPY250915C00621000,SPY,2025-09-15,621.0,call,39.16,39.39,37.99,40.8,60,26,28,18,2025-09-15,0.01976,1.0,0.0,-0.07366,0.0,0.01701
SPY250915P00621000,SPY,2025-09-15,621.0,put,0.01,0.01,0.0,0.01,0,182,244,351,2025-09-15,0.4295,-0.00266,0.00055,-0.06075,0.00284,-5e-05
SPY250915C00622000,SPY,2025-09-15,622.0,call,38.59,38.39,36.99,39.8,60,26,69,19,2025-09-15,0.01976,1.0,0.0,-0.07378,0.0,0.01704
SPY250915P00622000,SPY,2025-09-15,622.0,put,0.01,0.01,0.0,0.01,0,182,314,2173,2025-09-15,0.40999,-0.00223,0.00049,-0.04944,0.00242,-4e-05
SPY250915C00623000,SPY,2025-09-15,623.0,call,37.0,37.39,35.99,38.8,60,26,1,3,2025-09-15,0.01976,1.0,0.0,-0.0739,0.0,0.01707
SPY250915P00623000,SPY,2025-09-15,623.0,put,0.01,0.01,0.0,0.01,0,182,1634,1114,2025-09-15,0.40999,-0.00281,0.00061,-0.06099,0.00299,-5e-05
SPY250915C00624000,SPY,2025-09-15,624.0,call,36.04,36.39,34.99,37.8,60,26,1,2,2025-09-15,0.01976,1.0,0.0,-0.07402,0.0,0.01709
SPY250915P00624000,SPY,2025-09-15,624.0,put,0.01,0.01,0.0,0.01,0,183,654,2314,2025-09-15,0.39048,-0.00234,0.00054,-0.04926,0.00253,-4e-05
SPY250915C00625000,SPY,2025-09-15,625.0,call,35.47,35.39,33.99,36.78,60,1,68,70,2025-09-15,0.01976,1.0,0.0,-0.07414,0.0,0.01712
SPY250915P00625000,SPY,2025-09-15,625.0,put,0.01,0.01,0.0,0.01,0,1030,523,3542,2025-09-15,0.39048,-0.00299,0.00067,-0.06129,0.00315,-5e-05
SPY250915C00626000,SPY,2025-09-15,626.0,call,34.51,34.39,32.99,35.79,50,10,2,2,2025-09-15,0.01976,1.0,0.0,-0.07425,0.0,0.01715
SPY250915P00626000,SPY,2025-09-15,626.0,put,0.01,0.01,0.0,0.01,0,1030,10361,27521,2025-09-15,0.37097,-0.00247,0.0006,-0.04911,0.00266,-5e-05
SPY250915C00627000,SPY,2025-09-15,627.0,call,33.3,33.39,31.99,34.79,40,10,1,4,2025-09-15,0.01976,1.0,0.0,-0.07437,0.0,0.01718
SPY250915P00627000,SPY,2025-09-15,627.0,put,0.01,0.01,0.0,0.01,0,182,157,2058,2025-09-15,0.37097,-0.00318,0.00075,-0.06165,0.00334,-6e-05
SPY250915C00628000,SPY,2025-09-15,628.0,call,29.81,32.39,30.99,33.79,40,10,0,2,2025-09-15,0.01976,1.0,0.0,-0.07449,0.0,0.0172
SPY250915P00628000,SPY,2025-09-15,628.0,put,0.01,0.01,0.0,0.01,0,182,557,1051,2025-09-15,0.35146,-0.00262,0.00067,-0.04897,0.0028,-5e-05
SPY250915C00629000,SPY,2025-09-15,629.0,call,31.35,31.39,29.99,32.79,40,10,1,31,2025-09-15,0.01976,1.0,0.0,-0.07461,0.0,0.01723
SPY250915P00629000,SPY,2025-09-15,629.0,put,0.01,0.01,0.0,0.01,0,182,171,4366,2025-09-15,0.35146,-0.00341,0.00084,-0.06211,0.00355,-6e-05
SPY250915C00630000,SPY,2025-09-15,630.0,call,29.85,30.39,28.99,31.79,50,10,9,51,2025-09-15,0.01976,1.0,0.0,-0.07473,0.0,0.01726
SPY250915P00630000,SPY,2025-09-15,630.0,put,0.01,0.01,0.0,0.01,0,781,2685,5952,2025-09-15,0.33194,-0.00278,0.00074,-0.04888,0.00296,-5e-05
SPY250915C00631000,SPY,2025-09-15,631.0,call,28.98,29.39,27.99,30.79,40,10,2,5,2025-09-15,0.01976,1.0,0.0,-0.07485,0.0,0.01729
SPY250915P00631000,SPY,2025-09-15,631.0,put,0.01,0.01,0.0,0.01,0,182,819,4270,2025-09-15,0.33194,-0.00367,0.00096,-0.06268,0.00379,-7e-05
SPY250915C00632000,SPY,2025-09-15,632.0,call,26.63,28.39,26.99,29.79,40,10,0,9,2025-09-15,0.01976,1.0,0.0,-0.07497,0.0,0.01731
SPY250915P00632000,SPY,2025-09-15,632.0,put,0.01,0.01,0.0,0.01,0,182,802,6721,2025-09-15,0.31243,-0.00297,0.00084,-0.04884,0.00314,-5e-05
SPY250915C00633000,SPY,2025-09-15,633.0,call,27.49,27.39,25.99,28.79,40,10,2,2,2025-09-15,0.01976,1.0,0.0,-0.07508,0.0,0.01734
SPY250915P00633000,SPY,2025-09-15,633.0,put,0.01,0.01,0.0,0.01,0,182,531,6742,2025-09-15,0.31243,-0.00398,0.00109,-0.06341,0.00408,-7e-05
SPY250915C00634000,SPY,2025-09-15,634.0,call,26.67,26.39,24.99,27.79,40,10,672,956,2025-09-15,0.01976,1.0,0.0,-0.0752,0.0,0.01737
SPY250915P00634000,SPY,2025-09-15,634.0,put,0.01,0.01,0.0,0.01,0,182,12693,1317,2025-09-15,0.29292,-0.0032,0.00096,-0.04887,0.00335,-6e-05
SPY250915C00635000,SPY,2025-09-15,635.0,call,25.58,25.39,23.99,26.8,60,26,27,240,2025-09-15,0.01976,1.0,0.0,-0.07532,0.0,0.0174
SPY250915P00635000,SPY,2025-09-15,635.0,put,0.01,0.01,0.0,0.01,0,905,8447,2728,2025-09-15,0.29292,-0.00435,0.00126,-0.06432,0.00442,-8e-05
SPY250915C00636000,SPY,2025-09-15,636.0,call,24.57,24.39,22.99,25.8,60,26,26,17,2025-09-15,0.01976,1.0,0.0,-0.07544,0.0,0.01742
SPY250915P00636000,SPY,2025-09-15,636.0,put,0.01,0.01,0.0,0.01,0,182,19501,57812,2025-09-15,0.27341,-0.00347,0.0011,-0.049,0.0036,-6e-05
SPY250915C00637000,SPY,2025-09-15,637.0,call,23.63,23.39,21.99,24.8,60,21,5,34,2025-09-15,0.01976,1.0,0.0,-0.07556,0.0,0.01745
SPY250915P00637000,SPY,2025-09-15,637.0,put,0.01,0.01,0.0,0.01,0,370,14754,35540,2025-09-15,0.2539,-0.00265,0.00093,-0.03571,0.00283,-5e-05
SPY250915C00638000,SPY,2025-09-15,638.0,call,22.6,22.39,20.99,23.8,60,26,50,58,2025-09-15,0.01976,1.0,0.0,-0.07568,0.0,0.01748
SPY250915P00638000,SPY,2025-09-15,638.0,put,0.01,0.01,0.0,0.01,0,359,1850,2812,2025-09-15,0.2539,-0.00379,0.00129,-0.04927,0.0039,-7e-05
SPY250915C00639000,SPY,2025-09-15,639.0,call,21.59,21.39,19.99,22.79,50,10,86,135,2025-09-15,0.01976,1.0,0.0,-0.0758,0.0,0.0175
SPY250915P00639000,SPY,2025-09-15,639.0,put,0.01,0.01,0.0,0.01,0,336,22168,27440,2025-09-15,0.23438,-0.00286,0.00108,-0.03526,0.00303,-5e-05
SPY250915C00640000,SPY,2025-09-15,640.0,call,20.46,20.39,18.99,21.79,50,10,94,810,2025-09-15,0.01976,1.0,0.0,-0.07591,0.0,0.01753
SPY250915P00640000,SPY,2025-09-15,640.0,put,0.01,0.01,0.0,0.01,0,788,3201,4722,2025-09-15,0.23438,-0.00419,0.00152,-0.04974,0.00427,-8e-05
SPY250915C00641000,SPY,2025-09-15,641.0,call,19.49,19.39,17.99,20.79,108,10,178,317,2025-09-15,0.01976,1.0,0.0,-0.07603,0.0,0.01756
SPY250915P00641000,SPY,2025-09-15,641.0,put,0.01,0.01,0.0,0.01,0,336,3563,852,2025-09-15,0.21487,-0.00311,0.00127,-0.03489,0.00327,-6e-05
SPY250915C00642000,SPY,2025-09-15,642.0,call,18.59,18.4,17.01,19.79,1,10,86,69,2025-09-15,0.01976,1.0,0.0,-0.07615,0.0,0.01759
SPY250915P00642000,SPY,2025-09-15,642.0,put,0.01,0.01,0.0,0.01,0,336,3423,1836,2025-09-15,0.21487,-0.0047,0.00184,-0.05047,0.00473,-9e-05
SPY250915C00643000,SPY,2025-09-15,643.0,call,16.8,17.4,16.01,18.79,1,10,30,181,2025-09-15,0.01976,1.0,0.0,-0.07627,0.0,0.01761
SPY250915P00643000,SPY,2025-09-15,643.0,put,0.01,0.01,0.0,0.01,0,336,2288,2216,2025-09-15,0.19536,-0.00343,0.00153,-0.03462,0.00357,-6e-05
SPY250915C00644000,SPY,2025-09-15,644.0,call,16.79,16.4,15.01,17.79,1,10,105,575,2025-09-15,0.01976,1.0,0.0,-0.07639,0.0,0.01764
SPY250915P00644000,SPY,2025-09-15,644.0,put,0.01,0.01,0.0,0.01,0,6182,3358,1931,2025-09-15,0.19536,-0.00536,0.00228,-0.0516,0.00533,-0.0001
SPY250915C00645000,SPY,2025-09-15,645.0,call,15.5,15.91,15.04,16.79,1,10,234,1295,2025-09-15,0.01976,1.0,0.0,-0.07651,0.0,0.01767
SPY250915P00645000,SPY,2025-09-15,645.0,put,0.01,0.01,0.0,0.01,0,6530,14472,3505,2025-09-15,0.17585,-0.00385,0.00188,-0.03453,0.00396,-7e-05
SPY250915C00646000,SPY,2025-09-15,646.0,call,14.48,14.4,13.01,15.79,1,10,311,685,2025-09-15,0.01976,1.0,0.0,-0.07663,0.0,0.0177
SPY250915P00646000,SPY,2025-09-15,646.0,put,0.01,0.01,0.0,0.01,0,6182,8494,1648,2025-09-15,0.17585,-0.00627,0.00291,-0.05328,0.00612,-0.00011
SPY250915C00647000,SPY,2025-09-15,647.0,call,12.95,13.4,12.01,14.79,1,10,158,858,2025-09-15,0.01976,1.0,0.0,-0.07674,0.0,0.01772
SPY250915P00647000,SPY,2025-09-15,647.0,put,0.01,0.01,0.0,0.01,0,6182,16707,5228,2025-09-15,0.15634,-0.00442,0.0024,-0.0347,0.00448,-8e-05
SPY250915C00648000,SPY,2025-09-15,648.0,call,12.42,12.41,11.01,13.8,1,26,219,761,2025-09-15,0.01976,1.0,0.0,-0.07686,0.0,0.01775
SPY250915P00648000,SPY,2025-09-15,648.0,put,0.01,0.01,0.0,0.01,0,6182,17115,9729,2025-09-15,0.15634,-0.00756,0.00386,-0.05583,0.00722,-0.00014
SPY250915C00649000,SPY,2025-09-15,649.0,call,11.56,10.8,10.01,11.6,1,10,590,1457,2025-09-15,0.01976,1.0,0.0,-0.07698,0.0,0.01778
SPY250915P00649000,SPY,2025-09-15,649.0,put,0.01,0.01,0.0,0.01,0,6182,8814,11188,2025-09-15,0.13683,-0.00524,0.00319,-0.03529,0.00522,-0.0001
SPY250915C00650000,SPY,2025-09-15,650.0,call,10.39,9.98,9.4,10.55,1,20,1917,3412,2025-09-15,0.01976,1.0,0.0,-0.0771,0.0,0.01781
SPY250915P00650000,SPY,2025-09-15,650.0,put,0.01,0.01,0.0,0.01,0,6259,14902,14365,2025-09-15,0.13683,-0.00953,0.0054,-0.05973,0.00884,-0.00017
SPY250915C00651000,SPY,2025-09-15,651.0,call,9.54,9.41,8.01,10.8,2,104,665,1153,2025-09-15,0.01976,1.0,0.0,-0.07722,0.0,0.01783
SPY250915P00651000,SPY,2025-09-15,651.0,put,0.01,0.01,0.0,0.01,0,6377,18983,6768,2025-09-15,0.11731,-0.00652,0.00451,-0.03662,0.00633,-0.00012
SPY250915C00652000,SPY,2025-09-15,652.0,call,8.59,8.41,7.02,9.8,2,104,1000,1557,2025-09-15,0.01976,1.0,0.0,-0.07734,0.0,0.01786
SPY250915P00652000,SPY,2025-09-15,652.0,put,0.01,0.01,0.0,0.01,0,6384,14632,8234,2025-09-15,0.11731,-0.01278,0.00813,-0.06593,0.01141,-0.00023
SPY250915C00653000,SPY,2025-09-15,653.0,call,7.39,6.79,6.02,7.56,1,6,813,1365,2025-09-15,0.01976,1.0,0.0,-0.07746,0.0,0.01789
SPY250915P00653000,SPY,2025-09-15,653.0,put,0.01,0.01,0.0,0.01,0,2928,18986,7749,2025-09-15,0.0978,-0.00871,0.00698,-0.03927,0.00817,-0.00016
SPY250915C00654000,SPY,2025-09-15,654.0,call,6.63,5.78,5.02,6.53,1,100,1650,2530,2025-09-15,0.01976,1.0,0.0,-0.07757,0.0,0.01792
SPY250915P00654000,SPY,2025-09-15,654.0,put,0.01,0.01,0.0,0.01,0,2877,27946,9578,2025-09-15,0.07829,-0.00472,0.00507,-0.01823,0.00475,-9e-05
SPY250915C00655000,SPY,2025-09-15,655.0,call,5.48,5.39,5.25,5.53,24,119,5388,6367,2025-09-15,0.01976,1.0,0.0,-0.07769,0.0,0.01794
SPY250915P00655000,SPY,2025-09-15,655.0,put,0.01,0.01,0.01,0.02,2973,4360,37400,12826,2025-09-15,0.07829,-0.01311,0.01245,-0.04463,0.01166,-0.00024
